Date,Open,High,Low,Close,Adj Close,Volume,SMA20,Signal,Position,Daily_Return,Position_Holding,Entry_Price,Strategy_Return,Cumulative_Strategy_Return
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.10194778442383,76304000,47.449625205993655,1,0.0,-0.0031310983852721463,1.0,46.99250030517578,0.03319681572932173,31.133239396013785
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.335201263427734,96096000,47.51812515258789,1,0.0,-0.016631537380496275,1.0,46.99250030517578,0.01601316426710974,31.647794236896516
2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,45.081207275390625,84118000,47.578125190734866,0,-1.0,-0.005602639487730321,1.0,46.99250030517578,0.01032080879293295,31.984745878726542
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.17140579223633,157492000,47.61700019836426,0,0.0,0.002000893142519944,0.0,46.99250030517578,0.0,31.984745878726542
2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,47.832454681396484,271742800,47.836750221252444,1,1.0,0.058910121968479334,0.0,50.375,,
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.23064041137695,249616000,48.111625289916994,1,0.0,0.029230766201729264,1.0,50.375,0.02923076620172922,32.94891527373105
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.37307357788086,133789600,48.36187534332275,1,0.0,0.0028931293952527692,1.0,50.375,0.03220846398592587,34.04235768868627
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.62942886352539,101701600,48.593000411987305,1,0.0,0.005192566000918664,1.0,50.375,0.03756827456187965,35.35883860363044
2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,49.164161682128906,102349600,48.802500343322755,1,0.0,-0.00937488231311756,1.0,50.375,0.027841194096037532,36.37111208630061
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,49.19740676879883,90102000,49.0446252822876,1,0.0,0.0006759663426965101,1.0,50.375,0.028535980148883373,37.437533398936985
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,49.5843391418457,93970400,49.267750358581544,1,0.0,0.007864921026839555,1.0,50.375,0.03662533440601737,38.84532091341551
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,49.4366455078125,98444800,49.47025032043457,1,0.0,-0.006463070049586683,1.0,50.375,0.029925552254575064,40.03771414651025
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,49.75585174560547,103563600,49.694750213623045,1,0.0,0.006456880189719794,1.0,50.375,0.036575658149813894,41.53869555038278
2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,49.965484619140625,82992000,49.92350025177002,1,0.0,0.004213170409271827,1.0,50.375,0.04094292803970223,43.28035430120491
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.082210540771484,115230400,50.17150039672852,1,0.0,0.002336140611032489,1.0,50.375,0.04337471708766284,45.20100214156115
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,50.8159065246582,114001600,50.439500427246095,1,0.0,0.01464993222307931,1.0,50.375,0.05866008597627171,47.911156899375044
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,51.83069610595703,141708000,50.766250419616696,1,0.0,0.019969971688409416,1.0,50.375,0.07980149792086694,51.81434048498772
2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,51.32568359375,121150800,51.064375495910646,1,0.0,-0.009743520081563428,1.0,50.375,0.06928043034177264,55.47334072200457
2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,51.22563552856445,104639200,51.33987541198731,1,0.0,-0.0019493799992875704,1.0,50.375,0.0671959964572348,59.26812312508861
2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,51.22800827026367,76072400,51.59275035858154,1,0.0,4.6548390706391274e-05,1.0,50.375,0.06724567271343827,63.32089360781151
2018-08-23,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,51.332828521728516,75532800,51.858750343322754,1,0.0,0.0020460471293290983,1.0,50.375,0.06942930765838244,67.78664871897034
2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,51.49244689941406,73905600,52.17350044250488,1,0.0,0.0031091844255699552,1.0,50.375,0.07275436060600186,72.79117736474869
2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,51.916465759277344,82100400,52.5238754272461,1,0.0,0.008234635219933173,1.0,50.375,0.08158810144618486,78.81165942941722
2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,52.335716247558594,91107200,52.89150047302246,1,0.0,0.008075591846931074,1.0,50.375,0.09032256549996123,86.02045326589136
2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,53.11705780029297,109019200,53.1600004196167,1,0.0,0.01492944390012707,1.0,50.375,0.10660047507463555,95.29687492524549
2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,53.60539627075195,195175200,53.380500411987306,1,0.0,0.009193663517075068,1.0,50.375,0.11677418749030707,106.54186425249675
2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,54.224754333496094,173360400,53.62600040435791,1,0.0,0.011554042206015636,1.0,50.375,0.1296774435871588,120.48761828735779
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,54.398658752441406,109560400,53.86712532043457,1,0.0,0.0032069398228711243,1.0,50.375,0.13330025116799782,136.6819483188644
2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,54.04371643066406,133332000,54.11412525177002,1,0.0,-0.006524809463923753,1.0,50.375,0.1259056829637097,154.01688805372524
2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,53.14563751220703,137160000,54.31225032806397,1,0.0,-0.01661739804650908,1.0,50.375,0.10719606006707506,170.63408769694342
2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,52.716861724853516,150479200,54.46750030517578,1,0.0,-0.008068144341164318,1.0,50.375,0.09826304244048542,187.49937534054217
2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,52.00935745239258,158066000,54.60250034332275,0,-1.0,-0.013420701218917253,1.0,50.375,0.08352358228811259,203.24351842805578
2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,53.324310302734375,142996000,54.789750480651854,1,1.0,0.025282848102261113,0.0,55.962501525878906,,
2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,52.66206741333008,197114800,54.93125057220459,1,0.0,-0.012419024809011248,1.0,55.962501525878906,-0.012419024809011227,200.70701310561802
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,53.934139251708984,166825600,55.133375549316405,1,0.0,0.02415522757937505,1.0,55.962501525878906,0.011436218399788306,203.0137785602628
2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,53.3219108581543,127997200,55.264875411987305,1,0.0,-0.011351120898589695,1.0,55.962501525878906,-4.471639648011068e-05,203.0046557992533
2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,51.90216827392578,148780400,55.26862545013428,0,-1.0,-0.02662612380533369,1.0,55.962501525878906,-0.026669649577505034,197.5639231169077
2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,51.987918853759766,126286800,55.30337543487549,0,0.0,0.001652288426123416,0.0,55.962501525878906,0.0,197.5639231169077
2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,52.018890380859375,108495200,55.345000457763675,0,0.0,0.0005956269279305815,0.0,55.962501525878906,0.0,197.5639231169077
2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,52.4143180847168,106435200,55.40725040435791,0,0.0,0.007601793741024432,0.0,55.962501525878906,0.0,197.5639231169077
2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,51.84976577758789,384986800,55.43437538146973,0,0.0,-0.010771236332936307,0.0,55.962501525878906,0.0,197.5639231169077
2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,52.595359802246094,110773600,55.49225025177002,0,0.0,0.01438017812809722,0.0,55.962501525878906,0.0,197.5639231169077
2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,52.92887496948242,98217600,55.54537525177002,1,1.0,0.006340908545882762,0.0,55.54750061035156,,
2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,52.507225036621094,95938800,55.55437526702881,0,-1.0,-0.007966174233819068,1.0,55.54750061035156,-0.007966174233819118,195.98212830880775
2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,53.58634567260742,120724800,55.579000282287595,1,1.0,0.02055166870940983,0.0,56.23749923706055,,
2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,53.77452850341797,91717600,55.58787536621094,1,0.0,0.0035119295649674864,1.0,56.23749923706055,0.003511929564967475,196.67391566898567
2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,54.1366081237793,94403200,55.58325023651123,1,0.0,0.006733361285923722,1.0,56.23749923706055,0.010268937941462821,198.70381684163647
2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,54.6178092956543,99152800,55.594750213623044,1,0.0,0.008888516770602095,1.0,56.23749923706055,0.01924873033917382,202.54786175972487
2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,55.28243637084961,114619200,55.659750366210936,1,0.0,0.01216856489783713,1.0,56.23749923706055,0.03165152466134408,208.99046192597663
2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,54.31051254272461,128168000,55.720875358581544,1,0.0,-0.01758090964919312,1.0,56.23749923706055,0.013514152416820606,211.82830503452283
2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,53.42911911010742,134322000,55.75825023651123,1,0.0,-0.016228835115064677,1.0,56.23749923706055,-0.002934001649536508,211.20386643648348
2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,53.30525588989258,118655600,55.82625026702881,1,0.0,-0.002318378123131515,1.0,56.23749923706055,-0.005245577647430463,210.09073457800594
2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,54.04371643066406,107564000,55.864000129699704,1,0.0,0.013853469122483641,1.0,56.23749923706055,0.008535222027084876,211.89244086548968
2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,51.54008483886719,167962400,55.805125045776364,0,-1.0,-0.04632606661540717,1.0,56.23749923706055,-0.03818624785252636,203.76287735267078
2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,51.08509826660156,212497600,55.65562496185303,0,0.0,-0.008827896361255583,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,52.90980911254883,161351600,55.63400001525879,0,0.0,0.035719299468948584,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,51.77829360961914,123164000,55.627499961853026,0,0.0,-0.021385799770146097,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,52.91933059692383,116736000,55.67637481689453,0,0.0,0.022037142402845156,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,52.69066619873047,91541600,55.71162490844726,0,0.0,-0.004321366110527358,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.459083557128906,130325200,55.661499977111816,0,0.0,-0.02337356169754945,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,52.2428092956543,132314800,55.68212490081787,0,0.0,0.015230039908633808,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,52.56201934814453,115168400,55.68037490844726,0,0.0,0.006110055869808839,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,53.05751037597656,155071200,55.68712482452393,0,0.0,0.009426702418267485,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,51.237548828125,163702000,55.620499801635745,0,0.0,-0.03430161871414161,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.35953140258789,119423200,55.55612487792969,0,0.0,0.02189784180603227,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,51.52579116821289,189033600,55.43812484741211,0,0.0,-0.015923566657894184,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.55863571166992,183742000,55.250374984741214,0,0.0,-0.018770214985259326,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,50.81114196777344,146640000,55.050625038146975,0,0.0,0.004994334391062338,0.0,56.23749923706055,0.0,203.76287735267078
2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,52.1356086730957,153435600,54.88549995422363,0,0.0,0.026066561083192274,0.0,56.23749923706055,0.0,203.76287735267078
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,52.9360237121582,233292800,54.81337490081787,1,1.0,0.015352282742306933,0.0,55.55500030517578,,
2018-11-02,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,49.42473220825195,365314800,54.60324993133545,0,-1.0,-0.06633068766174954,1.0,55.55500030517578,-0.06633068766174954,190.18081489026966
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.02165222167969,264654800,54.32599983215332,0,0.0,-0.028388276031117377,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.54096221923828,127531600,54.03724994659424,0,0.0,0.010814068030024382,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.013126373291016,133697600,53.957124900817874,0,0.0,0.030328274751950213,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,49.83863067626953,101450400,53.88262500762939,0,0.0,-0.0069539960766851205,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,48.87765884399414,137463200,53.66212501525879,0,0.0,-0.01928152029615038,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.41549301147461,204542000,53.37224998474121,0,0.0,-0.05037415263982947,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,45.95173645019531,187531600,52.998250007629395,0,0.0,-0.009991257453266678,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-14,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,44.65371322631836,243204000,52.56837501525879,0,0.0,-0.028247374480918963,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-15,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,45.75572967529297,185915200,52.2607500076294,0,0.0,0.024678803720759257,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.26249694824219,147713200,51.938500022888185,0,0.0,0.011075675652406636,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.429012298583984,167701200,51.503625106811526,0,0.0,-0.03963208917131367,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-20,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,42.30629348754883,271300800,50.93175010681152,0,0.0,-0.04777792345664034,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.258480072021484,124496800,50.4528751373291,0,0.0,-0.0011300539782478358,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.1851692199707,94496000,49.859000015258786,0,0.0,-0.02539883201814963,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-26,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,41.74214553833008,179994000,49.33799991607666,0,0.0,0.013523721178542836,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-27,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,41.65131378173828,165549600,48.86299991607666,0,0.0,-0.002176094574784626,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.25291442871094,184250000,48.458499908447266,0,0.0,0.03845269018029884,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,42.92063903808594,167080000,47.967124938964844,0,0.0,-0.007682101088169024,0.0,55.55500030517578,0.0,190.18081489026966
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,42.688758850097656,158126000,47.421624946594235,0,0.0,-0.005402401582936811,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.18041229248047,163210000,47.13837509155273,0,0.0,0.0349423531704709,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.236968994140625,165377200,46.82712516784668,0,0.0,-0.043988770482789374,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-06,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,41.766048431396484,172393600,46.464000129699706,0,0.0,-0.011149477579278533,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.276790618896484,169126400,45.94575023651123,0,0.0,-0.03565702657974146,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.542137145996094,248104000,45.459625244140625,0,0.0,0.006587931474645314,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.31025314331055,189126800,45.01162528991699,0,0.0,-0.005719346614357357,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-12,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,40.42262268066406,142510800,44.69825038909912,0,0.0,0.002787174328968023,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,40.864845275878906,127594400,44.43225040435791,0,0.0,0.010940217492328541,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.5572624206543,162814800,44.16575031280517,0,0.0,-0.03199766784645952,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.18914031982422,177151600,43.82237529754639,0,0.0,-0.009306220243493368,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,39.698307037353516,135366000,43.47912540435791,0,0.0,0.012992587843676517,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.460044860839844,196189200,43.16700038909912,0,0.0,-0.031191712567684604,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-20,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,37.489524841308594,259092000,42.91512546539307,0,0.0,-0.025234617278859672,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.03134536743164,382978400,42.589500427246094,0,0.0,-0.0388956579244758,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-24,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.09906768798828,148676800,42.271250534057614,0,0.0,-0.025874039720229502,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.57079315185547,234330000,42.05312557220459,0,0.0,0.07042155015286333,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,37.326969146728516,212468400,41.82700042724609,0,0.0,-0.006489815386805042,0.0,55.55500030517578,0.0,190.18081489026966
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.34609603881836,169165600,41.51812534332275,0,0.0,0.0005123396361303989,0.0,55.55500030517578,0.0,190.18081489026966
